Id,Label,names,pageranks
1499037,,La Marseillaise,0.000095
105737,,List of foreign Ligue 1 players,0.000009
105804,,Mevlt Erdin,0.000011
105851,,Alberto Costa (footballer),0.000009
106141,,Walter Presch,0.000009
107221,,Faruk Hadibegi,0.000014
1363691,,Adelson Pereira de Mello,0.000009
1639883,,Abdelhamid Kermali,0.000009
1642396,,Carlos Volante,0.000009
1670709,,Jacek Ziober,0.000009
1756756,,Skou Berth,0.000011
105776,,200708 Ligue 1,0.000014
416977,,Miroslav Blaevi,0.000038
105922,,Samuel Souprayen,0.000011
983531,,Brittany (administrative region),0.000042
987710,,Departments of France,0.000468
106054,,Pierre Pleimelding,0.000009
623058,,Servette FC,0.000032
106102,,Top goalscorers in Ligue 1,0.000009
623055,,Neuchtel Xamax,0.000021
106383,,Philippe Hinschberger,0.000009
106406,,Richard Dutruel,0.000009
106858,,Lenny Nangis,0.000009
106951,,Abdellah Kharbouchi,0.000009
1544903,,Sports Illustrated,0.000382
108163,,Frre Roger,0.000009
822118,,Diary,0.000123
1205390,,Lausanne,0.000189
108312,,Liu Wei (artist),0.000011
108772,,"Wwolnica, Lublin Voivodeship",0.000009
109091,,RMS Britannic (1929),0.000017
109114,,Samuel Robinson (sea captain),0.000012
130544,,Royal Naval Reserve,0.000088
557806,,Canadian Pacific Railway,0.000131
109118,,List of ocean liners,0.000018
501847,,RMS Queen Elizabeth 2,0.000033
109384,,Geddy Lee,0.000016
142934,,Jason Newsted,0.000015
945010,,Time Machine Tour,0.00001
109402,,Hemispheres (Rush album),0.000009
109531,,Live Evolution,0.000009
109704,,List of cities and towns in Angola,0.000009
109668,,Quibala,0.000016
109836,,Take point,0.000009
110069,,4th G7 summit,0.000009
110084,,Millennium Summit,0.00001
110747,,Mishake Muyongo,0.000009
110876,,Qui Nhon,0.000012
110957,,Mandarin (bureaucrat),0.000013
1168798,,Macau,0.000373
111017,,Nguyen Tan Dung,0.000059
1168660,,Prime Minister of Vietnam,0.00006
111438,,Oxfam,0.000112
66268,,Injustice,0.000015
150127,,Volunteering,0.000016
832357,,Bangladesh Liberation War,0.000185
1233803,,Sustenance,0.000019
111458,,The Nobelity Project,0.000013
111469,,International Save the Children Alliance,0.000009
111533,,Fondation de France,0.000009
111540,,Community Service Volunteers,0.000011
111644,,Developmental Studies Center,0.000009
1235025,,Technology transfer,0.0001
112022,,National Council of La Raza,0.000034
263562,,Talk radio,0.000167
112048,,Norwood (charity),0.000009
154791,,Roger Daltrey,0.000029
112108,,Steve Lacy (businessman),0.000009
112295,,Francisco Arias Crdenas,0.000009
112407,,Alicia Freilich,0.000009
112555,,List of Venezuelans,0.000023
386134,,Tony Armas,0.000014
112656,,Gloria al Bravo Pueblo,0.000024
112757,,Ca,0.000009
165259,,Leadership,0.000101
568843,,Viceroyalty of New Granada,0.000103
1167556,,Commander-in-chief,0.000509
113131,,List of rivers of Venezuela,0.000009
113403,,Emancipation Memorial,0.000009
1399863,,National Park Service,0.000545
1400154,,Slavery in the United States,0.000274
1537475,,Howard University,0.000042
1537692,,American University,0.000039
1680480,,Shackle,0.000014
113586,,Vlastimil Koubek,0.000009
406744,,United States Postal Service,0.000405
807112,,Federal Housing Administration,0.00003
901729,,Darth Vader,0.000043
1386359,,Emery Roth,0.000011
1386550,,Boston Properties,0.00001
1408814,,"Fairfax, Virginia",0.00004
114167,,"Barton, Maryland",0.000009
114299,,Index of Maryland-related articles,0.000019
1329059,,Preakness Stakes,0.000112
1399905,,Fort McHenry,0.000022
114385,,"Montgomery County, Maryland",0.000039
115117,,"Rockville, Maryland",0.000037
115361,,"Glenmont, Maryland",0.00001
115391,,Patuxent River,0.000018
279123,,Native American (U.S. Census),0.000416
557552,,Amtrak,0.000563
114391,,Thomas E. Hutchins,0.000009
114406,,Catherine Curran O'Malley,0.000009
114538,,List of Baltimore City College people,0.000009
386930,,Oakland Athletics,0.000269
807905,,Goldman Sachs,0.000143
825733,,Pulitzer Prize,0.000639
1179910,,Grammy Award,0.000568
1503516,,Tony Award,0.000354
1537109,,Swarthmore College,0.000031
1545399,,Detroit Lions,0.000136
114749,,Mary L. Washington,0.000009
239726,,Municipal corporation,0.000229
606280,,Independent (politician),0.000413
115479,,Patapsco River,0.000014
129240,,Schooner,0.000065
786827,,Tributary,0.000132
1233742,,Urban sprawl,0.000267
1408750,,"Jamestown, Virginia",0.000215
1537350,,Bowie State University,0.00001
120912,,Harbor,0.000069
1681293,,Hurricane Agnes,0.000011
115550,,Charles Street Trolley,0.000009
115819,,"Oella, Maryland",0.000009
115861,,Belvedere Hotel,0.000009
1061504,,Clark Gable,0.000088
116040,,Operation Tailwind,0.000009
116045,,Tet 1969,0.000012
1136027,,Strategic bombing,0.000126
1409403,,National Press Club (USA),0.00002
116311,,Nguyen Van Nhung,0.000009
442868,,House arrest,0.000073
116442,,Edward Lansdale,0.000009
116469,,E. P. Dutton,0.000018
116472,,Paul D. Harkins,0.000009
116845,,USS Mariner (SP-1136),0.000009
118455,,Submarine chaser,0.00001
558346,,Pennsylvania Railroad,0.000095
116847,,Joseph R. Odum,0.000009
117263,,USS Sumner (AGS-5),0.000009
117471,,Pearl Harbor,0.000301
117988,,Tulagi,0.000035
117277,,Museum ship,0.000038
126971,,Corvette,0.000049
132817,,Barque,0.000013
266240,,"Corpus Christi, Texas",0.00005
440223,,Halifax Regional Municipality,0.000109
772751,,"Hamilton, Ontario",0.000124
1511658,,"Mobile, Alabama",0.000099
117315,,USS Augusta (CA-31),0.000009
118426,,Ensign (rank),0.000085
1354984,,Accra,0.000068
117455,,USS Shelton (DD-790),0.000009
117470,,Naval Vessel Register,0.000041
119116,,United States Naval Academy,0.00017
1136109,,Grumman F6F Hellcat,0.000031
1404475,,United States Constitution,0.001003
1771496,,David Farragut,0.000065
239621,,List of United States cities by population density,0.000049
271908,,"Fremont, California",0.000057
272482,,Filipino American,0.00024
272894,,Freeway and expressway revolts,0.000028
272898,,League of American Bicyclists,0.000056
273302,,Ranchos of California,0.00003
807939,,Dot-com bubble,0.0004
1116433,,Victorian house,0.00003
1180189,,Led Zeppelin,0.000359
1400630,,Nancy Pelosi,0.000075
1454072,,Le Cordon Bleu,0.000028
1495154,,San Francisco Symphony,0.000033
1661352,,Burmese American,0.000037
1719292,,Web 2.0,0.00017
117547,,USS Talbot (DD-114),0.000009
117667,,USS Russell (DD-414),0.000009
1127229,,Fiji,0.000254
262694,,Federal Communications Commission,0.000527
263325,,Clear Channel Communications,0.000104
272264,,List of counties in California,0.000101
272265,,California State Legislature,0.00009
272268,,Cook Partisan Voting Index,0.000063
273560,,Junpero Serra,0.000046
782839,,USS Carl Vinson (CVN-70),0.000015
1179561,,Street Scene (San Diego music festival),0.000015
130685,,Battlecruiser,0.000044
924695,,Marine Corps Times,0.000027
1113964,,Continental Airlines,0.000112
117906,,USS Wilhoite (DE-397),0.000009
117915,,USS Long (DD-209),0.000009
117923,,USS Samuel B. Roberts (DE-413),0.000009
118016,,USS Whitehurst (DE-634),0.000009
118085,,USS Samaritan (AH-10),0.000009
118092,,USS Counsel (AM-165),0.000009
468797,,BBC World News,0.00018
1157271,,Manasseh Sogavare,0.000034
1291197,,Metropolitan Police Service,0.000054
118187,,Oran,0.00006
1126376,,Districts of Algeria,0.000031
1126379,,Communes of Algeria,0.000031
817196,,Harry Turtledove,0.000068
1721434,,Province of Carolina,0.000087
118378,,USS Lloyd Thomas (DD-764),0.000009
118397,,Maritime history of California,0.000009
202472,,Paddle steamer,0.000023
214436,,History of Russia,0.000058
246782,,"Newburyport, Massachusetts",0.000021
272239,,"Stockton, California",0.000059
272456,,"Ventura, California",0.000017
309006,,Charles Wilkes,0.000011
312598,,Columbia River,0.000049
512377,,Eel,0.000136
512389,,Sturgeon,0.000049
1404656,,Jacqueline Kennedy Onassis,0.00006
1680033,,New York Yacht Club,0.000021
601802,,Family Guy,0.000162
1063795,,Erika Eleniak,0.000015
1393071,,Trooping the Colour,0.000023
1502380,,Rodgers and Hammerstein,0.000126
1503482,,South Pacific (musical),0.000115
128774,,Admiralty,0.000164
118515,,USS Gwin (DM-33),0.000009
118710,,Naval Submarine Base New London,0.000009
118720,,USS Piper (SS-409),0.000009
132374,,Bulkhead (partition),0.000019
132927,,HMS Aboukir (1900),0.000029
953382,,Treadwheel,0.00002
1062713,,Howard Hughes,0.00011
1318799,,Magnetohydrodynamic drive,0.000016
118908,,USS S-19 (SS-124),0.000009
1061444,,Robert Mitchum,0.000083
1159243,,Historical revisionism,0.000164
118976,,London Naval Treaty,0.000027
130695,,German battleship Bismarck,0.000018
1134968,,Fairey Swordfish,0.000053
119054,,Benham class destroyer,0.000009
174530,,Plebs,0.000083
820268,,"Park Benjamin, Jr.",0.000013
1404376,,Antonin Scalia,0.000063
1543339,,Rose Bowl Game,0.000103
119132,,USS John Paul Jones (DD-932),0.000009
534008,,RIM-66 Standard,0.000012
119189,,USS Sanctuary (AH-17),0.000009
119199,,USS Selfridge (DD-320),0.000009
119226,,USS Wichita (AOR-1),0.000009
119295,,USS Hale (DD-133),0.000009
501906,,Cruise ship,0.000166
609362,,Chief Secretary,0.00002
807822,,Financial services,0.000249
1134240,,Wehrmacht,0.000454
1344248,,South West England (European Parliament constituency),0.000026
119346,,USS Habersham (AK-186),0.000009
284780,,"Superior, Wisconsin",0.000021
119424,,USS Charles R. Ware (DE-547),0.000009
119434,,USS Bellerophon (ARL-31),0.000009
916976,,General Motors,0.000262
119504,,USS Lamson (DD-18),0.000009
119595,,USS Brooklyn (CA-3),0.000009
132359,,Deck (ship),0.000027
132364,,Barbette,0.000015
119620,,Edward Walter Eberle,0.000009
266947,,"Denton, Texas",0.000038
119647,,USS L-11 (SS-51),0.000009
119744,,American Bridge Company,0.000014
394806,,Han River (Korea),0.000049
917033,,Jeep,0.000076
1151272,,Korean Central News Agency,0.00003
1160869,,Summary execution,0.000041
119797,,William D. Leahy,0.000024
1400225,,William Howard Taft,0.000157
194652,,Thor Heyerdahl,0.000062
194884,,Norsemen,0.000184
372310,,Falkland Islands,0.000246
1708351,,Arctic Ocean,0.000217
119866,,Daniel V. Gallery,0.000017
534111,,USS Gallery (FFG-26),0.00001
120011,,Japanese destroyer Shiratsuyu,0.000009
120296,,John C. Waldron,0.000015
1262006,,James R. Schlesinger,0.000015
120170,,Mitsumi Shimizu,0.000009
120181,,Sadamichi Kajioka,0.000009
120267,,Japanese minelayer Itsukushima,0.000009
120398,,Walter X. Young,0.000009
120750,,Henry Burrell (admiral),0.000009
158326,,Battle of Madagascar,0.000091
1390038,,Australian War Memorial,0.00009
1472984,,London Gazette,0.000036
752226,,"Kingston, Jamaica",0.000048
1362004,,Belm,0.000023
121010,,USS San Francisco (SSN-711),0.000009
121068,,USS Ingersoll (DD-990),0.000009
121186,,History of the United States Navy,0.000026
126722,,Brig,0.000024
427744,,Abraham Whipple,0.000017
1401948,,Siege of Yorktown,0.000189
121303,,Charles R. Larson,0.000009
121333,,War bond,0.000019
130657,,Regia Marina,0.000091
1134050,,Heinz Guderian,0.000096
1140709,,Italian East Africa,0.000114
1159790,,Nazi Party,0.000282
1159887,,Reichstag fire,0.000187
1390577,,Battle of Gazala,0.000089
1392546,,Battle of Alam el Halfa,0.00008
1392562,,Battle of Monte Cassino,0.000185
1471960,,Battle of Imphal,0.000094
130678,,HMS Furious (47),0.000054
161831,,Kingdom of Bohemia,0.000132
366883,,International Association of Genocide Scholars,0.000054
413213,,Banat,0.000106
721356,,Croix de guerre,0.000062
785906,,Treaty of Trianon,0.000131
990221,,Compigne,0.000082
1392757,,Operation Michael,0.000049
1392808,,Western Front (World War I),0.0003
1393159,,Royal Lincolnshire Regiment,0.00005
1783755,,Alexandra Feodorovna (Alix of Hesse),0.00008
121415,,William Raborn,0.000009
122599,,Donn F. Porter,0.000009
122624,,Matthew Leonard,0.00001
1413918,,16th Infantry Regiment (United States),0.00001
122767,,Joseph Breckinridge,0.000009
123139,,Private (rank),0.000049
1392301,,Royal Marines,0.000117
1393932,,Royal Engineers,0.000051
123143,,James Daniel Gardner,0.000009
124094,,Christian Birch-Reichenwald,0.000009
124121,,Bjartmar Gjerde,0.000009
124409,,Peter Collett Solberg,0.000009
124426,,Sivilkonom,0.000009
125785,,Uzel,0.000009
987709,,Communes of France,0.000415
126148,,Le Pertre,0.000009
126235,,Vieux-Vy-sur-Couesnon,0.000009
169857,,Cyclops,0.000042
126569,,Antonio Barcel,0.000009
446992,,Balearic Islands,0.000163
126661,,Battle of Cape Ortegal,0.000009
126709,,"Sir Samuel Hood, 1st Baronet",0.000009
126867,,"George Brydges Rodney, 1st Baron Rodney",0.000012
828807,,Robert Southey,0.000097
827202,,Joseph Conrad,0.000207
1680565,,Mast (sailing),0.000039
126744,,Battle of Cape Spartel,0.000029
1338805,,Richard Paton,0.000015
126830,,Richard Goodwin Keats,0.000009
1667901,,"St. John's, Newfoundland and Labrador",0.000083
1783557,,William IV of the United Kingdom,0.000195
976789,,Per Kirkeby,0.000018
985287,,Communes of the Var department,0.000017
1783620,,George I of Great Britain,0.000157
126900,,"Sir Edward Buller, 1st Baronet",0.000009
126905,,George Blagdon Westcott,0.000009
127084,,John Leveson-Gower (1740-1792),0.000011
130034,,Peninsular War,0.000309
956453,,Acts of Union 1707,0.000254
1044792,,John Mills,0.000049
1062158,,Richard Attenborough,0.00011
1171761,,Samuel Pepys,0.000086
1253693,,Tomorrow Never Dies,0.000073
1785582,,War of the Quadruple Alliance,0.000046
127010,,Battle of Lissa (1811),0.000009
128772,,Troopship,0.00001
127079,,Arthur Forrest (Royal Navy officer),0.000009
535265,,List of Lords Commissioners of the Admiralty,0.000023
541696,,Stanley Baldwin,0.000184
549504,,John Redmond,0.000078
549796,,Anglo-Irish Treaty,0.000193
549797,,First Dil,0.000123
549805,,Irish Republic,0.000152
1783593,,George IV of the United Kingdom,0.000212
127631,,HMS Chatham (1758),0.000009
127888,,Julien Cosmao,0.000009
128106,,Fleetwood Pellew,0.000009
128235,,William Bligh,0.000052
128247,,HMS Somerset (1748),0.000009
244719,,John Hancock,0.000095
128252,,Basil Hall,0.000009
130033,,Battle of Corunna,0.000021
128388,,USS Frolic (1813),0.000009
128647,,Franklin Wharton,0.000009
128659,,USS Guerriere (1814),0.000009
128726,,John Percival,0.000009
1771644,,Ship's tender,0.00001
128817,,HMS Flora,0.000009
182338,,Alsace,0.000258
685915,,Leve en masse,0.000022
1783479,,"Prince Frederick, Duke of York and Albany",0.000084
128908,,Blas de Lezo,0.000009
129075,,Galley,0.000055
174685,,Battle of Actium,0.000158
200477,,Great Northern War,0.000235
413124,,Danube,0.000502
129194,,Richard Worley,0.000009
726125,,Treasure Island,0.00004
129537,,Gebhard Leberecht von Blcher,0.000057
1783476,,Alexander I of Russia,0.000142
129657,,Andr Joseph Boussart,0.000009
129677,,Marshal of France,0.000068
129664,,Battle of Marengo,0.000077
129788,,Battle of Montebello (1800),0.00002
247900,,Andreas O'Reilly von Ballinlough,0.000021
129812,,Joseph Bonaparte,0.000101
962381,,Lucien Bonaparte,0.000038
1166640,,Marshal,0.000076
247968,,Battle of Caldiero (1796),0.000018
709972,,La Maddalena,0.000026
771258,,Napoleon's theorem,0.000018
962378,,House of Bonaparte,0.000045
992096,,"Beaucaire, Gard",0.000018
1140566,,Qajar dynasty,0.000069
1777366,,Notre Dame de Paris,0.000082
1224147,,Clifford Odets,0.000043
130037,,Battle of Orthez,0.000019
130066,,Battle of Grij,0.000015
444860,,Ebro,0.000074
973496,,Apsley House,0.00003
537603,,"William Lamb, 2nd Viscount Melbourne",0.000081
537736,,Corn Laws,0.000133
543596,,"William Grenville, 1st Baron Grenville",0.000045
610143,,Macquarie University,0.000054
1506621,,Punch (magazine),0.000142
130237,,Robert Ross (British Army officer),0.000009
1394664,,List of British generals,0.000009
130684,,Rosyth,0.000017
1062188,,Alec Guinness,0.000089
1598202,,Rupert Davies,0.000015
1137037,,Fairey Albacore,0.000031
130730,,HMS Nelson (28),0.000009
130769,,HMS Enterprise (D52),0.000009
22597,,Kitale,0.000009
130804,,HMS Belfast (C35),0.000009
1132687,,Schnellboot,0.000009
130853,,HMS Hardy (1936),0.000009
130937,,U and V class destroyer,0.000009
130950,,HMS Calliope (1914),0.000009
130994,,HMS Meteor (G74),0.000009
131108,,HMS Concord (1916),0.000009
1061177,,Das Boot,0.000029
1132771,,List of successful U-boat commanders,0.000021
1439352,,Penang,0.000058
131762,,SM U-55,0.000009
131934,,Friedrich von Hollmann,0.000009
132234,,Lord Nelson class battleship,0.000009
132338,,Casemate,0.000018
132319,,BL 6 inch Mk XI naval gun,0.000009
132782,,Disappearing gun,0.000013
132392,,HMS Audacious (1912),0.000009
132473,,HMS Jupiter (1895),0.000009
132801,,12-inch Gun M1895,0.000009
455892,,Homophone,0.000047
133546,,Buffalo Public Schools,0.000009
1711365,,Kathmandu,0.000088
1496822,,Carnegie Hall,0.000148
1743933,,Anime,0.000398
133645,,Fayetteville-Manlius High School,0.000009
133656,,Regents Examinations,0.000009
133705,,Horace Greeley High School,0.000009
633291,,Star Trek,0.000233
1164056,,Falcon Crest,0.000045
134332,,Michael Tolcher,0.000009
720259,,The Clarks,0.000011
1061865,,John Travolta,0.000109
1184409,,Billboard (magazine),0.000696
134911,,"Justice, Inc.",0.000009
1153946,,DC Comics,0.000345
135017,,Harlettes,0.000009
1163155,,Vaudeville,0.000402
1179710,,Columbia Records,0.000458
135188,,TransGeneration,0.000009
136093,,Logo (TV channel),0.00002
1537659,,"California State University, Los Angeles",0.000046
135351,,Xtra!,0.000014
1725768,,Programmer,0.000022
135577,,Metrosexual,0.000009
136672,,Betty Friedan,0.000085
135621,,Karla Jay,0.000009
823534,,Natalie Clifford Barney,0.00001
135727,,Cultural depictions of Matthew Shepard,0.000009
1068022,,Drama film,0.000234
1180220,,Janis Ian,0.000016
1704540,,Bernie Taupin,0.000028
321902,,Time Warner Cable,0.000137
321949,,Comcast,0.000278
1166372,,Comedy Central,0.000128
1175075,,Reality television,0.000168
1179321,,VH1,0.000217
136212,,Duclod Man,0.000009
1538029,,Grinnell College,0.000017
1723838,,Mailto,0.00001
136347,,Ed Sikov,0.000009
136357,,Ice Cream Truck (Cazwell song),0.000009
1186358,,Last.fm,0.000029
136595,,Katherine Moennig,0.000011
1062497,,Boys Don't Cry (film),0.000018
1064127,,The New York Observer,0.000045
1163372,,Law & Order: Special Victims Unit,0.000077
1164476,,Csi: Miami,0.000072
1164521,,The L Word,0.000024
137020,,Susan Bradley,0.000009
137284,,Women's Social and Political Union,0.000013
137358,,Emily Anne Eliza Shirreff,0.000009
371238,,Parliament of Finland,0.000044
879737,,Parliament of New Zealand,0.000115
879879,,Prime Minister of New Zealand,0.000157
137852,,Gay Men's Chorus of Los Angeles,0.000011
137860,,GALA Choruses,0.000009
138176,,Heinz Fischer,0.000027
138198,,Johannes Hahn,0.000009
138489,,List of Austrian flags,0.000009
1168132,,Emperor of Austria,0.000076
978577,,Contemporary art,0.00016
980054,,Mannerism,0.000089
161706,,Battle of Vienna,0.000122
414016,,Hungarian language,0.000307
801715,,Slovaks,0.000159
916874,,Volkswagen Group,0.00008
1179748,,Robbie Williams,0.000102
1180944,,Geri Halliwell,0.000037
1209794,,Karl Kraus,0.000049
1209828,,Peter Handke,0.00003
1209881,,Robert Musil,0.000052
1496796,,Alban Berg,0.000089
138531,,Herbert Gantschacher,0.000009
1159069,,Terezn,0.000031
1159798,,Robert Ley,0.000015
138581,,Hemma of Gurk,0.000009
138587,,Wolfgang Katzian,0.000009
139346,,Shiva Naipaul,0.000009
139400,,Pacific Clipper,0.000009
139431,,Denise Jefferson,0.000009
139638,,Zina Bethune,0.000009
139676,,Jeffrey Hornaday,0.00001
914610,,Honda,0.000278
139782,,Harold Nicholas,0.000009
1061483,,Fred Astaire,0.000101
1061575,,That's Dancing!,0.00001
1265390,,Samuel Goldwyn,0.000045
140089,,If You Love Me (Let Me Know),0.000009
1178493,,Olivia Newton-John,0.000073
1179307,,Single (music),0.000339
140236,,The 2i's Coffee Bar,0.000013
140319,,North Country (soundtrack),0.000009
140624,,Takota,0.000011
1179053,,Island Records,0.00012
140736,,Skankin' Pickle,0.00001
1593917,,Electric guitar,0.000283
140774,,Rx Bandits,0.000009
1024862,,Verve Records,0.000098
1176550,,Reel Big Fish,0.000027
1179531,,Coachella Valley Music and Arts Festival,0.000036
1179671,,New Found Glory,0.000017
1179684,,Synthesizer,0.000274
1179701,,Keyboard instrument,0.000269
141063,,No Lunch,0.000009
141130,,Pearl Jam 2008 United States Tour,0.000009
1172468,,Last Kiss,0.000013
1175492,,Matt Cameron,0.000022
1178536,,Pearl Jam,0.000145
141138,,"10/7/00  Detroit, Michigan",0.000009
1179690,,Epic Records,0.000202
142535,,Black and White (The Stranglers album),0.000009
1179857,,Dionne Warwick,0.000075
142798,,Wemade Entertainment,0.000009
1735486,,MMORPG,0.000083
142929,,Kirk Hammett,0.000019
1178823,,Elektra Records,0.000093
1179264,,Warner Bros. Records,0.000277
1180099,,Orbital (band),0.000019
1180328,,Joe Satriani,0.00003
563026,,Metal Blade Records,0.000022
142946,,Hero of the Day,0.000009
1176070,,Anton Corbijn,0.000019
1179425,,Soundgarden,0.000074
143058,,Foxy Lady (Cher album),0.000009
1176613,,Sonny & Cher,0.000035
1177464,,Gene Page,0.000012
1594307,,MCA Records,0.00017
143076,,If I Could Turn Back Time: Cher's Greatest Hits,0.000009
1181229,,Richie Sambora,0.00002
143581,,Neela Rasgotra,0.000018
1164313,,ER (TV series),0.000142
143878,,Wally Fawkes,0.000018
1300898,,Cartoonist,0.000114
144046,,Alison Brown,0.000009
1172982,,Vanguard Records,0.000045
1594131,,Stuart Duncan,0.000011
144101,,Catherine Scorsese,0.000009
1063252,,Mean Streets,0.000067
144121,,Exotica Volume II,0.000009
1179239,,Percussion instrument,0.000207
1499773,,Celesta,0.000078
144562,,A Life of Contrasts,0.000009
144571,,Nancy Mitford,0.00001
480054,,Angel (TV series),0.000059
608292,,The Honourable,0.000074
144899,,Document (album),0.000009
1179885,,Gramophone record,0.000295
1595614,,Mandolin,0.000173
144949,,When the Light Is Mine: The Best of the I.R.S. Years 19821987,0.000009
145174,,Nitro (band),0.000009
1176907,,Rhino Entertainment,0.000039
145281,,Sheer Heart Attack,0.000009
1179628,,Q (magazine),0.000078
1181770,,Parlophone,0.000089
1236973,,Black Clouds & Silver Linings,0.000014
1499783,,Timpani,0.000071
145524,,VI (album),0.000009
145739,,Lemmy,0.000024
1014406,,Troma Entertainment,0.000017
1178055,,"Emerson, Lake & Palmer",0.00005
1179210,,Dave Grohl,0.000052
1179467,,Foo Fighters,0.000098
1180270,,South by Southwest,0.000048
1186709,,David Gilmour,0.000032
145801,,Zorch,0.000009
145836,,Abigail II: The Revenge,0.000009
145896,,Ace Enders,0.000009
1178617,,Fuse TV,0.000019
272900,,"Anaheim, California",0.000111
146002,,List of MTV VJs,0.000013
146011,,Vasily Strelnikov,0.00001
401325,,Alexa Chung,0.000082
521051,,Francis Magalona,0.000018
563156,,Headbangers Ball,0.000017
1038929,,Davina McCall,0.00003
1166118,,Colin Quinn,0.000013
1438592,,Nur Fazura,0.00001
146194,,Make It with You,0.000011
1024551,,Andy Williams,0.000052
1174226,,Marc Anthony,0.000027
1179871,,"Earth, Wind & Fire",0.000023
146286,,In Too Deep (Genesis song),0.000009
1179678,,Phil Collins,0.000113
1179792,,Virgin Records,0.00016
146467,,Life (Is So Strange),0.000009
1178632,,War (band),0.000029
1185132,,R&B,0.000261
1592491,,RCA Records,0.00025
146523,,Owen Morris,0.000009
1176699,,Noel Gallagher,0.000047
1179813,,Sony BMG,0.000182
1179873,,Stevie Wonder,0.000183
1186362,,Compact Cassette,0.00008
1195105,,Sylvia Moy,0.000011
146610,,Alan McGee,0.000016
539770,,David Cameron,0.000424
1177054,,Swervedriver,0.000022
1180186,,John Peel,0.000059
146695,,Joel Surnow,0.000015
1163237,,24 (TV series),0.000088
146716,,24 (season 2),0.000013
633783,,Michelle Forbes,0.00002
146854,,Prue Halliwell,0.000009
146898,,Charmed: The Soundtrack,0.000009
146920,,"Dayton, Virginia",0.000009
147008,,Sherando High School,0.000009
147136,,Randolph-Macon Academy,0.000009
147147,,West Potomac High School,0.000009
147891,,Eduardo Senz de Buruaga,0.000009
215867,,Renaissance music,0.000118
446973,,Castile and Len,0.000104
976424,,El Greco,0.000108
1148769,,Ferdinand III of Castile,0.000042
1148906,,Manuel I of Portugal,0.000056
1358880,,Basque Country (autonomous community),0.00014
148179,,Maria de Maeztu Whitney,0.000009
148183,,Luis Cernuda,0.000016
444685,,El Pas,0.000031
487801,,Hassiba Boulmerka,0.000012
1109032,,Gustavo Gutirrez,0.000013
1231160,,Luiz Incio Lula da Silva,0.000067
1496348,,Victoria de los ngeles,0.000015
148383,,Ordoo III of Len,0.000009
148755,,Justus of Urgell,0.000009
148820,,Eurogentec,0.000009
148971,,List of international declarations,0.000009
269671,,Republic of Texas,0.000159
149111,,Gandhi Foundation,0.000009
149203,,Kathy Kelly,0.000009
1549728,,Ali Abdullah Ahmed,0.000009
149339,,Draft-card burning,0.000009
1534200,,Life (magazine),0.000275
149530,,Dominican Republic  United States relations,0.000009
149650,,Santo Domingo,0.000117
172127,,Illyrians,0.000106
150122,,Gareth Cook,0.000009
150323,,List of anti-discrimination acts,0.000009
150416,,Doug Hill,0.000009
150421,,Rik Emmett,0.000009
150612,,Now That's What I Call Music! 26 (South African series),0.000009
150633,,Live at Fingerprints Warts & All,0.000009
150855,,River Man,0.000009
150930,,The Left Banke Too,0.000009
1179694,,Aerosmith,0.000137
150953,,Welcome to the Family (EP),0.000009
1179314,,Extended play,0.0003
151093,,Style Wars,0.000021
1062507,,James Franco,0.000107
151131,,Tell Me (White Lion song),0.000009
151177,,Craig Goldy,0.00001
1179461,,1984 in music,0.000019
151260,,The Monsoon Bassoon,0.000009
151580,,Charles Caruana,0.000009
152285,,Colubrid,0.00001
152474,,Sonora semiannulata,0.000009
503797,,Edward Drinker Cope,0.000026
152487,,List of reptiles of Michigan,0.000009
152753,,Albert Gnther,0.000009
504576,,John Edward Gray,0.000037
153501,,(Oh Baby Mine) I Get So Lonely,0.000009
153579,,Inspection 12,0.000009
1179146,,Bruce Hornsby,0.000014
153761,,Phillip Ingram,0.00001
1179868,,Soul music,0.000381
153954,,Perfection (song),0.000009
1184471,,Dance-pop,0.000051
154033,,Oranger,0.000009
1179498,,Cover version,0.000143
154070,,Jeffrey Davies (guitarist),0.000009
1181026,,All Media Guide,0.000189
154485,,Phat Beach,0.000009
1028977,,Michael Schultz,0.000011
1058228,,Comedy film,0.000168
154663,,Kit Lambert,0.000022
1163839,,Liberace,0.000056
1176785,,Pete Townshend,0.0001
1180676,,Arthur Brown (musician),0.000014
154679,,John Entwistle,0.000035
1174183,,Ann Wilson,0.000021
1176767,,Ambrosia (band),0.000012
154728,,Tommy (soundtrack),0.000009
1039343,,BBC Radio 2,0.000269
1060256,,Nathan Lane,0.000052
1061750,,Michael J. Fox,0.000057
1179384,,Billy Idol,0.000041
1179793,,Sarah McLachlan,0.000048
1179886,,Eric Clapton,0.000181
1180007,,Lou Reed,0.000075
154827,,Atomic Rooster,0.000015
1173448,,Rhinoceros (band),0.000016
154866,,John Barbata,0.000009
239740,,"Passaic, New Jersey",0.000024
154873,,David Freiberg,0.000009
154885,,Jack Casady,0.000009
155121,,Blue Funk,0.000011
1182471,,Gang Starr,0.000046
1184076,,The Notorious B.I.G.,0.000078
1187796,,Uptown Records,0.000022
155361,,Adriaan van den Spiegel,0.000009
155378,,Botanischer Garten Karlsruhe,0.000009
155687,,Arnaut Catalan,0.000009
155744,,Raimon Jordan,0.000009
156027,,Henry Raikes,0.000009
891203,,Diplomat,0.00009
